date,city,permit_type,permit_number,address,description
2015-04-08,houston,New Single Family Dwelling,2459,1507  MARTIN ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-05,houston,New Single Family Dwelling,2460,443  GLENCHESTER ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-16,houston,New Single Family Dwelling,2461,3606  WYOMING ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-31,houston,New Single Family Dwelling,2462,1305  MAYFAIR CLARKSON  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-31,houston,New Single Family Dwelling,2463,1303  MAYFAIR CLARKSON  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-21,houston,New Single Family Dwelling,2464,1516  HATCHER SPRING  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-17,houston,New Single Family Dwelling,2465,1512  HATCHER SPRING  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,2466,9410  SHORE JUNIPER DR,"Project: NEW S.F. RES W/ ATT GAR (REPEAT E011 TRK-RT) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,2467,10123  TEXAS SAGE DR,"Project: NEW S.F. RES W/ ATT GAR (REPEAT E011 TRK-RT) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,2468,10117  TEXAS SAGE DR,"Project: NEW S.F. RES W/ ATT GAR (REPEAT E017 TRF-RT) 06 IRC, Dwellings: 1, Buildings: 1"
2015-10-21,houston,New Single Family Dwelling,2469,9309  PECOS ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-09,houston,New Single Family Dwelling,2470,2416  CHARLES RD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2471,5330  CHANDLER ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 15024266/ 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2472,5328  CHANDLER ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2473,121  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2474,119  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 15024269 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2475,5338  CHANDLER ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,2476,5336  CHANDLER ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 15024275 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-09,houston,New Single Family Dwelling,2477,2508  HOPKINS ST,"Project: 4 STORY RES W/ ATT GAR (1-4-5-R3-B-13R) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-09,houston,New Single Family Dwelling,2478,2510  HOPKINS ST,"Project: 4 STORY RES W/ ATT GAR (1-4-5-R3-B-13R) M # 15024395 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-09,houston,New Single Family Dwelling,2479,2504  HOPKINS ST,"Project: 4 STORY RES W/ ATT GAR (1-4-5-R3-B-13R) M # 15024395 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-08-10,houston,New Single Family Dwelling,2480,5518  ABUNDANT LIFE LN,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL R-1412 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-10,houston,New Single Family Dwelling,2481,11922  PROSPERITY POINT DR,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL R-1412 C) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-13,houston,New Single Family Dwelling,2482,403 W PIERCE ST,"Project: 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-05-13,houston,New Single Family Dwelling,2483,405 W PIERCE ST,"Project: 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-04,houston,New Single Family Dwelling,2484,4121  DRISCOLL ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-04,houston,New Single Family Dwelling,2485,4119  DRISCOLL ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-04,houston,New Single Family Dwelling,2486,4117  DRISCOLL ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-29,houston,New Single Family Dwelling,2487,5722  CORNISH ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-29,houston,New Single Family Dwelling,2488,5722  CORNISH ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-31,houston,New Single Family Dwelling,2489,1637  BRANARD ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-14,houston,New Single Family Dwelling,2490,2126  TANGLEY ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-07-23,houston,New Single Family Dwelling,2491,1536  NICHOLSON ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-27,houston,New Single Family Dwelling,2492,1306  STRATFORD  WAY,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-17,houston,New Single Family Dwelling,2493,2013  ARROWOOD GLEN  DR,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-21,houston,New Single Family Dwelling,2494,2214  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL ISA-2276) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-13,houston,New Single Family Dwelling,2495,2212  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL LAURA-1906) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-21,houston,New Single Family Dwelling,2496,2202  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL ISA-2276) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-29,houston,New Single Family Dwelling,2497,2204  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL LAURA-1906) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-21,houston,New Single Family Dwelling,2498,2210  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL ISA-2276) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-21,houston,New Single Family Dwelling,2499,2208  DIEGI  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL ISA-2276) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-21,houston,New Single Family Dwelling,2500,5403  TOCAYO  PL,"Project: NEW S.F. RES W/ ATT GAR (REPEAT MDL ISA-2276) 06 IRC, Dwellings: 1, Buildings: 1"
N/A,houston,Apartments,2501,91  JENSEN DR,"Project: NEW LEASING OFFICE/AMMENITIES BLDG 1-2-5-B-B, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2502,14110  COTTINGHAM ST,"Project: 27,162 SF NEW APT BLD (M/16) 1-3-5-R2-A '12IBC 100%SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,2503,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APT BLD (2/16) 1-3-5-R2-A '12IBC 100%SPK, Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2504,14110  COTTINGHAM ST,"Project: 27,162 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (3/16), Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,2505,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (4/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2506,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (5/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2507,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (6/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2508,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (7/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2509,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (8/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2510,14110  COTTINGHAM ST,"Project: 40,431 SF NEW APARTMENT BLD 1-3-5-R2-A '12IBC 100%SPK (9/16), Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2511,14110  COTTINGHAM ST,"Project: 6,232 SF NEW CLUBHOUSE 1-1-5-A3/B-B '12IBC 100%SPK (10/16), Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2512,14110  COTTINGHAM ST,"Project: 1,534 SF NEW GARAGE (11/16)1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2513,14110  COTTINGHAM ST,"Project: 1,534 SF NEW GARAGE (12/16) 1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2514,14110  COTTINGHAM ST,"Project: 1,534 SF NEW GARAGE (13/16) 1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2515,14110  COTTINGHAM ST,"Project: 1,702 SF. NEW GARAGE (14/16) 1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2516,14110  COTTINGHAM ST,"Project: 1,702 SF. NEW GARAGE (15/16) 1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2517,14110  COTTINGHAM ST,"Project: 552 SF. FIRE PUMP BLD (16/16) 1-1-5-U-B '12IBC, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2518,6006  ROGERDALE RD,"Project: (M/8) 25,677 SF NEW APT BLDG 1-3-5-R2-A '12 IBC NFPA-13R, Dwellings: 120, Buildings: 1"
N/A,houston,Apartments,2519,6006  ROGERDALE RD,"Project: (2/8) 14,819 SF SF NEW APT BLDG-1A 1-3-5-R2-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2520,6006  ROGERDALE RD,"Project: (3/8) 6,045 SF NEW AMENITY BLDG-1B 1-3-5-A3-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2521,6006  ROGERDALE RD,"Project: (4/8) 14,819 SF NEW APT BLDG-1C 1-3-5-R2-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2522,6006  ROGERDALE RD,"Project: (5/8) 24,765 SF NEW APT BLDG-2 1-3-5-R2-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2523,6006  ROGERDALE RD,"Project: (6/8) 25,677 SF NEW APT BLDG-3A 1-3-5-R2-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2524,6006  ROGERDALE RD,"Project: (7/8) 24,765 SF NEW APT BLDG#4 / 1-3-5-R2-A '12IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2525,6006  ROGERDALE RD,"Project: (8/8) 814 SF NEW GRILL HOUSE BLDG #5 / 1-3-5-A3-A '12 IBC NFPA-13R, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,2526,5501  LA BRANCH ST,"Project: 738,451 SF APMT CORE H-RISE,1-33-1-R2-A '12IBC S/A (M/35), Dwellings: 475, Buildings: 1"
N/A,houston,Apartments,2527,14704  WATERLOO DR,"Project: (M/25) 7,886 SF NEW APTS BLDG #1 / 1-3-5-R2-B / '12 IBC NFPA-13R, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,2528,14704  WATERLOO DR,"Project: (2/25) 11,034 SF NEW APTS BLDG # 2 /1-3-5-R2-B / '12 IBC SPK, Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2529,14704  WATERLOO DR,"Project: (3/25) 11,034 SF NEW APTS BLDG # 3 /1-3-5-R2-B / '12 IBC SPK, Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,2530,14704  WATERLOO DR,"Project: (4/25) 7,886 SF NEW APTS BLDG # 4 / 1-3-5-R2-B / '12 IBC SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,2531,14704  WATERLOO DR,"Project: (5/25) 7,886 SF NEW APTS BLDG #5 / 1-3-5-R2-B / '12 IBC SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,2532,14704  WATERLOO DR,"Project: (6/25) 7,886 SF NEW APTS BLDG #6 / 1-3-5-R2-B / '12 IBC SPK, Dwellings: 24, Buildings: 1"
